Model Name,Brand,Series,Processor (ชิป),RAM (หน่วยความจำ),Storage (ความจุ),Display (จอ),ราคาเครื่องจัด (฿),ราคาท็อปมือสอง (฿),In-Store,Pickup,Mail-in,Condition Item
"MacBook Air 13"" (ชิป M3, 2024)",Apple,"MacBook Air 13""",M3,8GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M3, 2024)",Apple,"MacBook Air 13""",M3,8GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M3, 2024)",Apple,"MacBook Air 13""",M3,8GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M3, 2024)",Apple,"MacBook Air 13""",M3,8GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M3, 2024)",Apple,"MacBook Air 13""",M3,16GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M3, 2024)",Apple,"MacBook Air 13""",M3,16GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M3, 2024)",Apple,"MacBook Air 13""",M3,16GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M3, 2024)",Apple,"MacBook Air 13""",M3,16GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M3, 2024)",Apple,"MacBook Air 13""",M3,24GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M3, 2024)",Apple,"MacBook Air 13""",M3,24GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M3, 2024)",Apple,"MacBook Air 13""",M3,24GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 13"" (ชิป M3, 2024)",Apple,"MacBook Air 13""",M3,24GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M3, 2024)",Apple,"MacBook Air 15""",M3,8GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M3, 2024)",Apple,"MacBook Air 15""",M3,8GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M3, 2024)",Apple,"MacBook Air 15""",M3,8GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M3, 2024)",Apple,"MacBook Air 15""",M3,8GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M3, 2024)",Apple,"MacBook Air 15""",M3,16GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M3, 2024)",Apple,"MacBook Air 15""",M3,16GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M3, 2024)",Apple,"MacBook Air 15""",M3,16GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M3, 2024)",Apple,"MacBook Air 15""",M3,16GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M3, 2024)",Apple,"MacBook Air 15""",M3,24GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M3, 2024)",Apple,"MacBook Air 15""",M3,24GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M3, 2024)",Apple,"MacBook Air 15""",M3,24GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Air 15"" (ชิป M3, 2024)",Apple,"MacBook Air 15""",M3,24GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",16GB,256GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",16GB,256GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",16GB,512GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",16GB,512GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",16GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",16GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",16GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",16GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",24GB,256GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",24GB,256GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",24GB,512GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",24GB,512GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",24GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",24GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",24GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",24GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",32GB,256GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",32GB,256GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",32GB,512GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",32GB,512GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",32GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",32GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",32GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (8-core CPU, 8-core GPU)",32GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",16GB,256GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",16GB,256GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",16GB,512GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",16GB,512GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",16GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",16GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",16GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",16GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",24GB,256GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",24GB,256GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",24GB,512GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",24GB,512GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",24GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",24GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",24GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",24GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",32GB,256GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",32GB,256GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",32GB,512GB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",32GB,512GB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",32GB,1TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",32GB,1TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",32GB,2TB,Standard Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"iMac 24"" (ชิป M4, 2024)",Apple,"iMac 24""","M4 (10-core CPU, 10-core GPU)",32GB,2TB,Nano-texture Glass,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4, 2024)",Apple,Mac mini,M4,16GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4, 2024)",Apple,Mac mini,M4,16GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4, 2024)",Apple,Mac mini,M4,16GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4, 2024)",Apple,Mac mini,M4,16GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4, 2024)",Apple,Mac mini,M4,24GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4, 2024)",Apple,Mac mini,M4,24GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4, 2024)",Apple,Mac mini,M4,24GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4, 2024)",Apple,Mac mini,M4,24GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4, 2024)",Apple,Mac mini,M4,32GB,256GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4, 2024)",Apple,Mac mini,M4,32GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4, 2024)",Apple,Mac mini,M4,32GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4, 2024)",Apple,Mac mini,M4,32GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",24GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",24GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",24GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",24GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",24GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",48GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",48GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",48GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",48GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",48GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",64GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",64GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",64GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",64GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (12-core CPU, 16-core GPU)",64GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",24GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",24GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",24GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",24GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",24GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",48GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",48GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",48GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",48GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",48GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",64GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",64GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",64GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",64GB,4TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"Mac mini (ชิป M4 Pro, 2024)",Apple,Mac mini,"M4 Pro (14-core CPU, 20-core GPU)",64GB,8TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M3, 2023)",Apple,"MacBook Pro 14""",M3,8GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M3, 2023)",Apple,"MacBook Pro 14""",M3,8GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M3, 2023)",Apple,"MacBook Pro 14""",M3,8GB,2TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M3, 2023)",Apple,"MacBook Pro 14""",M3,16GB,512GB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
"MacBook Pro 14"" (ชิป M3, 2023)",Apple,"MacBook Pro 14""",M3,16GB,1TB,Standard,0,0,Y,Y,Y,มาตรฐานการตรวจ Mac / MacBook (Full Option)
